-2.1972245773362182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-2.185170884545754	-0.002225157887080926	-0.005834944003081448	-0.0027498794885671284	0.0035947510092533747	0.005762644888116265	0.0011650213194555846	-0.004755245055873356	-0.005087492110257162	0.0004379760273661206	0.005408277923628491	0.004159637285432733	-0.0018962053239382655	-0.005823029873427495	-0.0029767874753925143	0.0033943918229015196	0.005790703030127988	0.0013993154419700113	-0.004560739388957066	-0.0051825551247503925	0.00014746571390166332	0.005289564102443179	0.004359015874408747	-0.00164337297903445	-0.005807018049023496	-0.00318756627768401	0.003187566283531184	0.005807018072977611	0.0016433729888886397	-0.004359015917944739	-0.005289564168202455	-0.00014746571411412238	0.005182555219443586	0.00456073948233492	-0.0013993154772607868	-0.0057907031822781825	-0.0033943919200394566	0.0029767875707939883	0.005823030075266888	0.0018962053947431008	-0.004159637454611248	-0.005408278157234452	-0.00043797604445980137	0.0050874923595337265	0.004755245297375932	-0.001165021385190195	-0.005762645214384396	-0.0035947512223776447	0.0027498796598802375	0.005834944369263506	0.0022251303647881047	0.0
-2.1369561133838952	-0.01112578943540463	-0.02917472001540724	-0.013749397442835641	0.017973755046266873	0.028813224440581327	0.005825106597277923	-0.02377622527936678	-0.02543746055128581	0.0021898801368306032	0.027041389618142453	0.020798186427163665	-0.009481026619691328	-0.029115149367137473	-0.014883937376962572	0.0169719591145076	0.02895351515063994	0.006996577209850056	-0.022803696944785328	-0.025912775623751962	0.0007373285695083166	0.026447820512215895	0.021795079372043735	-0.00821686489517225	-0.02903509024511748	-0.01593783138842005	0.01593783141765592	0.029035090364888053	0.008216864944443198	-0.021795079589723695	-0.026447820841012274	-0.0007373285705706119	0.02591277609721793	0.0228036974116746	-0.006996577386303934	-0.028953515911390913	-0.016971959600197283	0.014883937853969941	0.029115150376334442	0.009481026973715504	-0.02079818727305624	-0.027041390786172258	-0.002189880222299007	0.025437461797668634	0.02377622648687966	-0.005825106925950976	-0.02881322607192198	-0.017973756111888225	0.013749398299401187	0.02917472184631753	0.011125651823940524	0.0
-1.9440970287364618	-0.04672831562869944	-0.12253382406471042	-0.057747469259909694	0.07548977119432088	0.12101554265044157	0.024465447708567276	-0.09986014617334048	-0.10683733431540039	0.009197496574688532	0.11357383639619831	0.08735238299408739	-0.039820311802703574	-0.1222836273419774	-0.0625125369832428	0.0712822282809319	0.12160476363268775	0.02938562428137024	-0.09577552716809838	-0.10883365761975825	0.0030967799919349296	0.11108084615130676	0.09153933336258369	-0.03451083255972345	-0.12194737902949342	-0.06693889183136421	0.06693889195415487	0.12194737953252982	0.034510832766661434	-0.09153933427683952	-0.11108084753225154	-0.00309677999639657	0.1088336596083153	0.09577552912903331	-0.029385625022476523	-0.12160476682784183	-0.07128223032082859	0.06251253898667375	0.12228363158060465	0.039820313289605114	-0.0873523865468362	-0.1135738413019235	-0.00919749693365583	0.10683733955020826	0.09986015124489457	-0.024465449088994097	-0.12101554950207231	-0.07548977566993054	0.05774747285748499	0.12253383175453363	0.0467277376605502	0.0
-2.0469808250591046	-0.02773557250675263	-0.07272990083531147	-0.0342759866087703	0.04480692261871983	0.07182872552683865	0.014521456416767888	-0.05927194865599926	-0.06341325580571608	0.0054591703059634275	0.06741170384284385	0.05184797096949346	-0.02363532967935745	-0.07258139667352115	-0.03710429059452153	0.04230953725441838	0.07217845739831129	0.017441825196274872	-0.05684752472677951	-0.06459817268127602	0.0018380924894930266	0.06593199050917194	0.05433313363725032	-0.02048389046021451	-0.07238181662605536	-0.0397315516926144	0.039731551765496746	0.07238181692463241	0.020483890583042466	-0.054333134179906505	-0.06593199132883115	-0.0018380924921412314	0.06459817386158324	0.05684752589069163	-0.017441825636158204	-0.07217845929479368	-0.042309538465198214	0.037104291783657144	0.07258139918935662	0.02363533056190725	-0.051847973078226056	-0.06741170675463502	-0.005459170519028318	0.06341325891283413	0.0592719516662181	-0.014521457236119658	-0.07182872959362126	-0.04480692527521611	0.03427598874410963	0.07272990539960288	0.027735229453995553	0.0
-2.0150256851271102	-0.033634613812061356	-0.0881987248177281	-0.041566099720230947	0.05433684622953581	0.08710587975494569	0.017610005290056817	-0.07187841903921385	-0.0769005351907352	0.006620273835366062	0.08174940771873673	0.06287544560593825	-0.02866229589789048	-0.08801863550714743	-0.044995951845356395	0.05130829535871016	0.08752999562390378	0.02115150334507638	-0.06893834767215722	-0.07833747042973738	0.0022290338885161487	0.07995497616270898	0.06588917415146596	-0.02484058134477461	-0.08777660705002903	-0.04818200154367403	0.048182001632057624	0.08777660741211003	0.024840581493726678	-0.06588917480953894	-0.07995497715670039	-0.0022290338917275968	0.07833747186108254	0.06893834908362023	-0.0211515038785179	-0.08752999792374642	-0.05130829682700912	0.04499595328740766	0.08801863855807253	0.028662296968148596	-0.06287544816317431	-0.08174941124983282	-0.006620274093747436	0.07690053895870197	0.07187842268967205	-0.017610006283675407	-0.08710588468668677	-0.05433684945103868	0.04156610230973271	0.08819873035279245	0.03363419779587858	0.0
-2.0416820136903104	-0.02871375339408653	-0.07529494610046585	-0.03548483546116189	0.046387177553612914	0.07436198805296103	0.01503360056377175	-0.061362357545746135	-0.06564972072158054	0.005651704858934853	0.06978918641565279	0.05367655028715686	-0.024468902801114873	-0.07514120447935438	-0.03841288834886056	0.04380171415771243	0.07472405430232626	0.018056965195388325	-0.05885242879596498	-0.06687642736154753	0.0019029185154182647	0.06825728640721948	0.056249359915254045	-0.02120631831496836	-0.07493458562322954	-0.04113280794865066	0.04113280802410342	0.07493458593233683	0.02120631844212822	-0.05624936047704868	-0.06825728725578652	-0.0019029185181598668	0.06687642858348194	0.05885243000092607	-0.018056965650785507	-0.07472405626569398	-0.04380171541119417	0.03841288957993473	0.07514120708391857	0.024468903714790526	-0.05367655247026044	-0.0697891894301373	-0.005651705079514137	0.06564972393828072	0.06136236066212967	-0.015033601412020498	-0.07436199226317132	-0.046387180303798764	0.035484837671810585	0.07529495082573112	0.028713398242511224	0.0
-2.044103726977295	-0.028266695839654268	-0.07412264466000994	-0.03493235583430944	0.04566495437820582	0.07320421226289227	0.01479953556327845	-0.06040697894643529	-0.06462759020481587	0.00556371088204402	0.06870260666494614	0.05284083553498242	-0.024087935266297218	-0.07397129671248776	-0.037814820527902755	0.04311974524398202	0.07356064133728557	0.01777582804867238	-0.05793612842489118	-0.06583519768825871	0.0018732911070432259	0.06719455750812409	0.05537358791369912	-0.02087614744965911	-0.07376789479979942	-0.040492392455904844	0.040492392530182844	0.07376789510409408	0.020876147574839164	-0.05537358846674691	-0.0671945583434794	-0.0018732911097421425	0.06583519889116828	0.05793612961109168	-0.01777582849697927	-0.07356064327008471	-0.04311974647794773	0.03781482173980977	0.0739712992765003	0.024087936165747437	-0.052840837684096274	-0.06870260963249675	-0.005563711099189004	0.06462759337143378	0.06040698201429842	-0.014799536398320427	-0.07320421640755187	-0.04566495708557277	0.03493235801053953	0.0741226493117054	0.02826634621759621	0.0
-2.0428367158505245	-0.02850059094970579	-0.0747359786070835	-0.035221406498687505	0.04604281281593679	0.07380994656521721	0.014921995542998768	-0.06090682148440662	-0.06516235653934141	0.00560974826739788	0.06927109205983906	0.053278071394199156	-0.02428725287674537	-0.07458337831846554	-0.038127722384530244	0.04347654313845281	0.07416932494143388	0.0179229156064572	-0.05841552570608628	-0.06637995647067561	0.0018887918090752527	0.0677505644256775	0.05583178124172344	-0.021048888856468318	-0.07437829333984608	-0.04082745010266513	0.040827450177557754	0.07437829364665867	0.021048888982684186	-0.05583178179934747	-0.06775056526794503	-0.0018887918117965017	0.06637995768353876	0.0584155269021021	-0.017922916058473647	-0.07416932689022614	-0.043476544382629066	0.03812772360646528	0.07458338090369421	0.024287253783638163	-0.05327807356109602	-0.06927109505194491	-0.005609748486339649	0.06516235973216176	0.06090682457765505	-0.014921996384950368	-0.07380995074417214	-0.04604281554570607	0.03522140869292499	0.0747359832972698	0.028500238434671126	0.0
-2.0434521464261417	-0.028386980106697723	-0.07443806136222471	-0.03508100471925398	0.04585927406799602	0.07351572072735818	0.014862512548558604	-0.06066403089294147	-0.0649026022671619	0.0055873863370489	0.06899495928845563	0.05306569100476721	-0.024190437506195813	-0.0742860693784473	-0.03797573526644809	0.0433032342156395	0.07387366652695379	0.017851470156262667	-0.0581826660740899	-0.06611534852529019	0.0018812625887136662	0.06748049287690658	0.05560922109394588	-0.020964982455664683	-0.07408180192243116	-0.04066470116064428	0.04066470123523836	0.0740818022280207	0.02096498258137742	-0.055609221649347076	-0.0674804937158166	-0.0018812625914240676	0.06611534973331853	0.05818266726533808	-0.017851470606477255	-0.07387366846797765	-0.04330323545485615	0.03797573648351218	0.07428607195337057	0.02419043840947349	-0.053065693163026256	-0.06899496226863416	-0.005587386555117909	0.06490260544725483	0.060664033973859395	-0.014862513387153966	-0.0735157248896547	-0.045859276786883715	0.03508100690474466	0.0744380660337147	0.0283866289968806	0.0
